mol_id,smiles
gdb_41744,C1CC2C3CCCC2C13
gdb_41745,C1CC2C3CCOC2C13
gdb_41746,C1CC2C3COCC2C13
gdb_41747,C1CC2C3OCCN2C13
gdb_41748,C1CC2C3OCOC2C13
gdb_41749,C1OC2C3CCCC2C13
gdb_41750,C1OC2C3CCOC2C13
gdb_41751,C1OC2C3COCC2C13
gdb_41752,C1OC2C3OCOC2C13
gdb_41753,C1CC2C=CC1CC=C2
gdb_41754,C1CC2C=CC1OC=N2
gdb_41755,C1OC2C=CC1CC=C2
gdb_41756,C1OC2CC=CC1C=C2
gdb_41757,C1OC2OC=NC1C=C2
gdb_41758,C1CC2C=CC=CCC12
gdb_41759,C1OC2C=CC=CCC12
gdb_41760,C1OC2CC=CC=CC12
gdb_41761,C1CC2C=CCC3C1C23
gdb_41762,C1CC2N=COC3C1C23
gdb_41763,C1OC2C3CC=CC1C23
gdb_41764,C1OC2C3OC=NC1C23
gdb_41765,C1OC2C=CCC3C1C23
gdb_41766,C1OC2C=CCN3C1C23
gdb_41767,C1CC2C=CCC=CC12
gdb_41768,C1CC2N=CNC=NC12
gdb_41769,C1OC2C=CCC=CC12
gdb_41770,C1CC2C=CCCC2=C1
gdb_41771,C1CC2C=CCOC2=N1
gdb_41772,C1CC2N=COCC2=C1
gdb_41773,C1CN2C=CCOC2=N1
gdb_41774,C1CN=CN2C1=NCC2
gdb_41775,C1OC2C=CCCC2=C1
gdb_41776,C1CC2C=CCCCC12
gdb_41777,C1CC2C=CCCOC12
gdb_41778,C1CC2C=CCOCC12
gdb_41779,C1CC2N=COCCC12
gdb_41780,C1CC2N=COCOC12
gdb_41781,C1OC2C=CCCCC12
gdb_41782,C1OC2C=CCCOC12
gdb_41783,C1OC2C=CCOCC12
gdb_41784,C1OC2CCCC=CC12
gdb_41785,C1OC2CCOC=NC12
gdb_41786,C1OC2COCC=CC12
gdb_41787,C1CC2CC1C=CC=C2
gdb_41788,C1CC2OC1C=CC=C2
gdb_41789,C1OC2CC1C=CC=C2
gdb_41790,C1OC2OC1C=CC=C2
gdb_41791,C1CC2CC1CC=CC2
gdb_41792,C1CC2CC1CN=CO2
gdb_41793,C1CC2CC=CCC1O2
gdb_41794,C1CC2OC1CN=CO2
gdb_41795,C1OC2CC1CC=CC2
gdb_41796,C1OC2CC1CN=CO2
gdb_41797,C1OC2CC1OC=NC2
gdb_41798,C1OC2CC=CCC1O2
gdb_41799,C1CC2CC1CCC=C2
gdb_41800,C1CC2CC1COC=N2
gdb_41801,C1CC2CC1OCC=C2
gdb_41802,C1CC2OC1CCC=C2
gdb_41803,C1CC2OC1OCC=C2
gdb_41804,C1OC2CC1C=CCC2
gdb_41805,C1OC2CC1C=CCO2
gdb_41806,C1OC2CC1CCC=C2
gdb_41807,C1OC2CC1N=COC2
gdb_41808,C1OC2CC1OCC=C2
gdb_41809,C1OC2CCC=CC1O2
gdb_41810,C1OC2OC1CCC=C2
gdb_41811,C1CC2CC1CCCC2
gdb_41812,C1CC2CC1CCCO2
gdb_41813,C1CC2CC1CCOC2
gdb_41814,C1CC2CC1COCO2
gdb_41815,C1CC2CC1OCCO2
gdb_41816,C1CC2CCCCC1O2
gdb_41817,C1CC2COCCC1O2
gdb_41818,C1CC2OC1CCCO2
gdb_41819,C1OC2CC1CCCC2
gdb_41820,C1OC2CC1CCCO2
gdb_41821,C1OC2CC1CCOC2
gdb_41822,C1OC2CC1COCC2
gdb_41823,C1OC2CC1OCCC2
gdb_41824,C1OC2CC1OCCO2
gdb_41825,C1OC2CC1OCOC2
gdb_41826,C1OC2CCCCC1O2
gdb_41827,C1OC2CCOCC1O2
gdb_41828,C1OC2COCCC1O2
gdb_41829,C1CC2CC3C1C3C=C2
gdb_41830,C1CC2OC3C1C3C=C2
gdb_41831,C1OC2C3CC1C=CC23
gdb_41832,C1OC2C3OC1C=CC23
gdb_41833,C1OC2CC3C1C3C=C2
gdb_41834,C1OC2CN3C1C3C=C2
gdb_41835,C1OC2OC3C1C3C=C2
gdb_41836,C1CC2CC3CC1C2C3
gdb_41837,C1CC2CC3CC1C2O3
gdb_41838,C1CC2OC3CC1C2C3
gdb_41839,C1CC2OC3CC1C2O3
gdb_41840,C1CC2OC3CC2C1O3
gdb_41841,C1OC2CC3CC1C2C3
gdb_41842,C1OC2CC3CC1C2O3
gdb_41843,C1OC2CC3CC2C1O3
gdb_41844,C1OC2CC3OC1C2O3
gdb_41845,C1OC2OC3CC1C2C3
gdb_41846,C1CC2CC(C1)N=CO2
gdb_41847,C1CC2CC(CC=C2)O1
gdb_41848,C1CC2CC(O1)OC=N2
gdb_41849,C1CC2CC=CC(C1)C2
gdb_41850,C1CC2CC=CC(C1)O2
gdb_41851,C1CC2CC=CC(C2)O1
gdb_41852,C1CC2CC=CC(O1)O2
gdb_41853,C1CC2OC(CC=C2)O1
gdb_41854,C1CN2CC=CC(C2)O1
gdb_41855,C1OC2CC=CC(C2)O1
gdb_41856,C1OCC2CC1CC=C2
gdb_41857,C1OCC2CC1OC=N2
gdb_41858,C1OCC2OC1CC=C2
gdb_41859,C1CC2CC=CC3C1C23
gdb_41860,C1CC2OC=NC3C1C23
gdb_41861,C1OC2C3C=CCC1C23
gdb_41862,C1OC2C3N=COC1C23
gdb_41863,C1OC2CC=CC3C1C23
gdb_41864,C1OC2CN=CN3C1C23
gdb_41865,C1OC2OC=NC3C1C23
gdb_41866,C1CC2CC=CCC2=C1
gdb_41867,C1CC2OC=NCC2=C1
gdb_41868,C1OC2CC=CCC2=C1
gdb_41869,C1OC2OC=NCC2=C1
gdb_41870,C1CC2CC=CCC2C1
gdb_41871,C1CC2CC=CCC2O1
gdb_41872,C1CC2CN=COC2C1
gdb_41873,C1CC2CN=COC2O1
gdb_41874,C1CC2OC=NCC2O1
gdb_41875,C1OC2CC=CCC2O1
gdb_41876,C1OCC2CC=CCC12
gdb_41877,C1OCC2OC=NCC12
gdb_41878,C1CC2CC=CCCC12
gdb_41879,C1CC2CN=COCC12
gdb_41880,C1CC2OC=NCCC12
gdb_41881,C1CC2OCC=CCC12
gdb_41882,C1OC2CC=CCCC12
gdb_41883,C1OC2CC=CCOC12
gdb_41884,C1OC2CCC=CCC12
gdb_41885,C1OC2CCN=COC12
gdb_41886,C1OC2CN=COCC12
gdb_41887,C1OC2COC=NCC12
gdb_41888,C1CC2CCC1CC=C2
gdb_41889,C1CC2CCC1OC=N2
gdb_41890,C1CC2COC1CC=C2
gdb_41891,C1CC2COC1OC=N2
gdb_41892,C1CC2OCC1CC=C2
gdb_41893,C1OC2CC=CC1CO2
gdb_41894,C1OC2COC1CC=C2
gdb_41895,C1OC2OCC1CC=C2
gdb_41896,C1CC2CCC1CCC2
gdb_41897,C1CC2CCC1CCO2
gdb_41898,C1CC2CCC1COC2
gdb_41899,C1CC2CCC1OCO2
gdb_41900,C1CC2CCCC1CO2
gdb_41901,C1CC2COC1CCO2
gdb_41902,C1CC2COCC1CO2
gdb_41903,C1CC2OCC1CCO2
gdb_41904,C1OC2CCCC1CO2
gdb_41905,C1OC2CCOC1CO2
gdb_41906,C1OC2COC1CCC2
gdb_41907,C1OC2COC1CCO2
gdb_41908,C1OC2COC1COC2
gdb_41909,C1OC2COCC1CO2
gdb_41910,C1CC2CC3C1C3CO2
gdb_41911,C1CC2CCC3C1C3C2
gdb_41912,C1CC2CCC3C1C3O2
gdb_41913,C1CC2CN3C1C3CO2
gdb_41914,C1CC2COC3C1C3C2
gdb_41915,C1CC2COC3C1C3O2
gdb_41916,C1CC2OCC3C1C3O2
gdb_41917,C1OC2CCN3C1C3C2
gdb_41918,C1NC2C3NCC1OC23
gdb_41919,C1NC2C3OCC1OC23
gdb_41920,C1OC2C3CC1COC23
gdb_41921,C1OC2C3NC1COC23
gdb_41922,C1OC2C3OCC1OC23
gdb_41923,C1OC2CC3C1C3CO2
gdb_41924,C1OC2CN3C1C3CO2
gdb_41925,C1OC2CNC3C1C3O2
gdb_41926,C1OC2COC3C1C3C2
gdb_41927,C1OC2COC3C1C3O2
gdb_41928,C1CC2CCC=CC2=C1
gdb_41929,C1CC2OCC=CC2=C1
gdb_41930,C1OC2CCC=CC2=C1
gdb_41931,C1OC2OCC=CC2=C1
gdb_41932,C1CC2C=CCCC2O1
gdb_41933,C1CC2C=CCOC2O1
gdb_41934,C1CC2CCC=CC2C1
gdb_41935,C1CC2CCC=CC2O1
gdb_41936,C1CC2COC=NC2C1
gdb_41937,C1CC2N=COCC2O1
gdb_41938,C1CC2OCC=CC2C1
gdb_41939,C1CC2OCC=CC2O1
gdb_41940,C1OC2CCC=CC2O1
gdb_41941,C1OCC2C=CCCC12
gdb_41942,C1OCC2C=CCOC12
gdb_41943,C1OCC2N=COCC12
gdb_41944,C1CC2CC(C1)OCO2
gdb_41945,C1CC2CC(CCO2)O1
gdb_41946,C1CC2CCCC(C1)C2
gdb_41947,C1CC2CCCC(C1)O2
gdb_41948,C1CC2CCOC(C1)C2
gdb_41949,C1CC2CCOC(C1)O2
gdb_41950,C1CC2CCOC(C2)O1
gdb_41951,C1CC2COCC(C1)C2
gdb_41952,C1CC2COCC(C1)O2
gdb_41953,C1CC2COCC(C2)O1
gdb_41954,C1CC2COCC(O1)O2
gdb_41955,C1CN2CCOC(C2)O1
gdb_41956,C1OC2COCC(C2)O1
gdb_41957,C1OCC2COCC1C2
gdb_41958,C1OCC2COCC1N2
gdb_41959,C1OCC2COCC1O2
gdb_41960,C1CC2CCCC1C=C2
gdb_41961,C1CC2COCC1C=C2
gdb_41962,C1CC2OCCC1C=C2
gdb_41963,C1CC2OCOC1C=C2
gdb_41964,C1OC2CCCC1C=C2
gdb_41965,C1OC2CCOC1C=C2
gdb_41966,C1OC2COCC1C=C2
gdb_41967,C1OC2OCCC1C=C2
gdb_41968,C1CC2CCCC3C1C23
gdb_41969,C1CC2CCOC3C1C23
gdb_41970,C1CC2COCC3C1C23
gdb_41971,C1CC2COCC3C1N23
gdb_41972,C1CC2OCCC3C1C23
gdb_41973,C1CC2OCCN3C1C23
gdb_41974,C1CC2OCOC3C1C23
gdb_41975,C1CN2C3CCOC1C23
gdb_41976,C1CN2C3COCC1C23
gdb_41977,C1OC2C3CCCC1C23
gdb_41978,C1OC2C3CCOC1C23
gdb_41979,C1OC2C3COCC1C23
gdb_41980,C1OC2C3OCCC1C23
gdb_41981,C1OC2C3OCOC1C23
gdb_41982,C1OC2CCCC3C1C23
gdb_41983,C1OC2CCCN3C1C23
gdb_41984,C1OC2CCOC3C1C23
gdb_41985,C1OC2COCC3C1C23
gdb_41986,C1OC2OCCC3C1C23
gdb_41987,C1OC2OCCN3C1C23
gdb_41988,C1CC2=CCCCC2O1
gdb_41989,C1CC2=CCCOC2O1
gdb_41990,C1CC2=CCOCC2O1
gdb_41991,C1CC2CCCC=C2C1
gdb_41992,C1CC2CCCN=C2O1
gdb_41993,C1CC2COCC=C2C1
gdb_41994,C1CC2NCCN=C2O1
gdb_41995,C1CC2OCCC=C2C1
gdb_41996,C1CC2OCCN=C2N1
gdb_41997,C1CC2OCCN=C2O1
gdb_41998,C1CN2CCCN=C2O1
gdb_41999,C1OC2CCCN=C2O1
gdb_42000,C1OCC2=CCCCC12
gdb_42001,C1OCC2=CCCOC12
gdb_42002,C1OCC2=CCOCC12
gdb_42003,C1CC2CCCCC2=C1
gdb_42004,C1CC2CCCOC2=N1
gdb_42005,C1CC2CCOCC2=C1
gdb_42006,C1CC2COCCC2=C1
gdb_42007,C1CC2COCOC2=N1
gdb_42008,C1CC2NCCOC2=N1
gdb_42009,C1CC2OCCCC2=C1
gdb_42010,C1CC2OCCNC2=N1
gdb_42011,C1CC2OCCOC2=N1
gdb_42012,C1CC2OCOCC2=C1
gdb_42013,C1CN2CCCOC2=N1
gdb_42014,C1CN2CCOCC2=N1
gdb_42015,C1OC2CCCCC2=C1
gdb_42016,C1OC2CCOCC2=C1
gdb_42017,C1OC2COCCC2=C1
gdb_42018,C1OC2OCCCC2=C1
gdb_42019,C1CC2CCCCC2C1
gdb_42020,C1CC2CCCCC2O1
gdb_42021,C1CC2CCCOC2C1
gdb_42022,C1CC2CCCOC2O1
gdb_42023,C1CC2CCOCC2C1
gdb_42024,C1CC2CCOCC2O1
gdb_42025,C1CC2COCCC2O1
gdb_42026,C1CC2COCOC2C1
gdb_42027,C1CC2OCCCC2O1
gdb_42028,C1CC2OCCOC2C1
gdb_42029,C1CC2OCCOC2O1
gdb_42030,C1CC2OCOCC2O1
gdb_42031,C1OC2CCCCC2O1
gdb_42032,C1OC2CCOCC2O1
gdb_42033,C1OCC2CCCCC12
gdb_42034,C1OCC2COCCC12
gdb_42035,C1OCC2OCCCC12
gdb_42036,C1OCC2OCCOC12
gdb_42037,C1OCC2OCOCC12
gdb_42038,C1CC2CCCCCC12
gdb_42039,C1CC2CCOCCC12
gdb_42040,C1CC2COCCCC12
gdb_42041,C1CC2COCOCC12
gdb_42042,C1CC2OCCCCC12
gdb_42043,C1CC2OCCCOC12
gdb_42044,C1CC2OCCOCC12
gdb_42045,C1CC2OCOCCC12
gdb_42046,C1OC2CCCCCC12
gdb_42047,C1OC2CCCCOC12
gdb_42048,C1OC2CCCOCC12
gdb_42049,C1OC2CCOCCC12
gdb_42050,C1OC2CCOCOC12
gdb_42051,C1OC2COCCCC12
gdb_42052,C1OC2COCCOC12
gdb_42053,C1OC2COCOCC12
gdb_42054,C1CC=CC#CC=CC1
gdb_42055,C1C=CC#CC=CCO1
gdb_42056,C1CC=CC#CCC=C1
gdb_42057,C1OC=NCC#CC=C1
gdb_42058,C1CC=CC=CC#CC1
gdb_42059,C1OCC#CC=CC=C1
gdb_42060,C1CC=CC=CC=CC1
gdb_42061,C1C=CC=CC=CCO1
gdb_42062,C1CC=CC=CCC=C1
gdb_42063,C1C=CC=CCOC=N1
gdb_42064,C1CN=COCCC#C1
gdb_42065,C1CC#CCOCC=C1
gdb_42066,C1CC=CCCC#CC1
gdb_42067,C1CN=COCC#CC1
gdb_42068,C1CC=CCCC=CC1
gdb_42069,C1CN=COCCC=C1
gdb_42070,C1CC=CCOC=NC1
gdb_42071,C1CC=CCOCC=C1
gdb_42072,C1CN=COCOC=N1
gdb_42073,C1COCC=CCC#C1
gdb_42074,C1COCC#CCC=C1
gdb_42075,C1CCC#CCC=CC1
gdb_42076,C1CC#CCN=COC1
gdb_42077,C1OCC#CCN=CO1
gdb_42078,C1CC2(CO1)CC=CC2
gdb_42079,C1CC2(CO1)CN=CO2
gdb_42080,C1CCC2(C1)CC=CC2
gdb_42081,C1CCC2(C1)CN=CO2
gdb_42082,C1COC2(C1)CC=CC2
gdb_42083,C1COC2(C1)CN=CO2
gdb_42084,C1COC2(O1)CC=CC2
gdb_42085,C1OCC2(CC=CC2)O1
gdb_42086,C1CC2(CCC=C2)CO1
gdb_42087,C1CC2(CO1)COC=N2
gdb_42088,C1CC2(CO1)OCC=C2
gdb_42089,C1OCC2(CCC=C2)O1
gdb_42090,C1CCC2(C1)CCC=C2
gdb_42091,C1CCC2(C1)COC=N2
gdb_42092,C1CCC2(C1)C=CCO2
gdb_42093,C1COC2(C1)CCC=C2
gdb_42094,C1COC2(C1)OCC=C2
gdb_42095,C1CC2(C=C1)OCCO2
gdb_42096,C1COCC12CCOC2
gdb_42097,C1CC2(CO1)COCO2
gdb_42098,C1COCC12OCCO2
gdb_42099,C1CCC2(C1)CCCC2
gdb_42100,C1CCC2(C1)CCCO2
gdb_42101,C1CCC2(C1)CCOC2
gdb_42102,C1CCC2(C1)COCO2
gdb_42103,C1CCC2(C1)OCCO2
gdb_42104,C1CC2(CCCO2)OC1
gdb_42105,C1COC2(C1)CCOC2
gdb_42106,C1CC=CC#CCCO1
gdb_42107,C1CCC=CC#CCC1
gdb_42108,C1COCC#CC=CC1
gdb_42109,C1CC#CC=CCOC1
gdb_42110,C1OCC=CC#CCO1
gdb_42111,C1COCCC=CC=C1
gdb_42112,C1CCC=CC=CCC1
gdb_42113,C1CC=CC=CCOC1
gdb_42114,C1C=CC=CCOCO1
gdb_42115,C1COCC=CCC=C1
gdb_42116,C1CCC=CCC=CC1
gdb_42117,C1CC=CCN=COC1
gdb_42118,C1C=CCOCOC=N1
gdb_42119,C1COCOCCC#C1
gdb_42120,C1CCOCCC#CC1
gdb_42121,C1CCCC#CCCC1
gdb_42122,C1CCC#CCOCC1
gdb_42123,C1COCCOCC#C1
gdb_42124,C1COCC#CCOC1
gdb_42125,C1CC#CCCCOC1
gdb_42126,C1CC#CCOCOC1
gdb_42127,C1COCOCCC=C1
gdb_42128,C1CCOCCC=CC1
gdb_42129,C1CCCC=CCCC1
gdb_42130,C1CCCOC=NCC1
gdb_42131,C1CCOCOC=NC1
gdb_42132,C1CCC=CCOCC1
gdb_42133,C1COCCOCC=C1
gdb_42134,C1COCC=CCOC1
gdb_42135,C1CC=CCCCOC1
gdb_42136,C1COCCN=COC1
gdb_42137,C1CN=COCCOC1
gdb_42138,C1CC=CCOCOC1
gdb_42139,C1CCCCCCCC1
gdb_42140,C1CCCCOCCC1
gdb_42141,C1CCCOCOCC1
gdb_42142,C1CCOCCCOC1
gdb_42143,C1CCOCCOCC1
gdb_42144,C1COCCOCCO1
gdb_42145,C1COCCOCOC1
gdb_42146,C#CC(=O)C#CC1CC1
gdb_42147,O=C(C#C)C#CC1CN1
gdb_42148,O=C(C#C)C#CC1CO1
gdb_42149,C1CC1C#CC(=O)C#N
gdb_42150,O=C(C#N)C#CC1CN1
gdb_42151,O=C(C#N)C#CC1CO1
gdb_42152,C#CCC#CC(=O)C#C
gdb_42153,C#CC(=O)C#CCC#N
gdb_42154,C#CCC#CC(=O)C#N
gdb_42155,C(C#CC(=O)C#N)C#N
gdb_42156,N=C(C(=O)C#C)N1CC1
gdb_42157,N=C(C(=O)C#N)N1CC1
gdb_42158,C#CC(=O)C(=O)C1CC1
gdb_42159,O=C(C#C)C(=O)C1CN1
gdb_42160,O=C(C#C)C(=O)C1CO1
gdb_42161,C#CC(=O)C(=O)N1CC1
gdb_42162,C1CC1C(=O)C(=O)C#N
gdb_42163,O=C(C#N)C(=O)C1CN1
gdb_42164,O=C(C#N)C(=O)C1CO1
gdb_42165,C1CN1C(=O)C(=O)C#N
gdb_42166,C#CC(C#C)C(=O)C#C
gdb_42167,O=C(C#C)C(C#C)C#N
gdb_42168,C#CC(=O)C(C#N)C#N
gdb_42169,C#CC(C#C)C(=O)C#N
gdb_42170,O=C(C#N)C(C#C)C#N
gdb_42171,C#CC(=O)C1(CC1)C#C
gdb_42172,C#CC(=O)C1(CC1)C#N
gdb_42173,O=C(C#C)C1(CN1)C#C
gdb_42174,O=C(C#C)C1(CN1)C#N
gdb_42175,O=C(C#C)C1(CO1)C#C
gdb_42176,O=C(C#C)C1(CO1)C#N
gdb_42177,C#CC1(CC1)C(=O)C#N
gdb_42178,C1CC1(C#N)C(=O)C#N
gdb_42179,O=C(C#N)C1(CN1)C#C
gdb_42180,O=C(C#N)C1(CN1)C#N
gdb_42181,O=C(C#N)C1(CO1)C#C
gdb_42182,O=C(C#N)C1(CO1)C#N
gdb_42183,O=C(C#C)C12CC(C1)C2
gdb_42184,O=C(C#C)C12CC(C1)N2
gdb_42185,O=C(C#C)C12CC(C1)O2
gdb_42186,O=C(C#C)C12CN(C1)C2
gdb_42187,O=C(C#N)C12CC(C1)C2
gdb_42188,O=C(C#N)C12CC(C1)N2
gdb_42189,O=C(C#N)C12CC(C1)O2
gdb_42190,O=C(C#N)C12CN(C1)C2
gdb_42191,O=C(C#C)C12CC1CC2
gdb_42192,O=C(C#C)C12CC1CO2
gdb_42193,O=C(C#C)C12CC1OC2
gdb_42194,O=C(C#C)C12CCC1N2
gdb_42195,O=C(C#C)C12CCC1O2
gdb_42196,O=C(C#C)C12CN1CC2
gdb_42197,O=C(C#N)C12CC1CC2
gdb_42198,O=C(C#N)C12CC1CN2
gdb_42199,O=C(C#N)C12CC1CO2
gdb_42200,O=C(C#N)C12CC1OC2
gdb_42201,O=C(C#N)C12CCC1N2
gdb_42202,O=C(C#N)C12CCC1O2
gdb_42203,O=C(C#N)C12CN1CC2
gdb_42204,C#CC(=O)C1=CCCC1
gdb_42205,C#CC(=O)C1=CCOC1
gdb_42206,C#CC(=O)C1=CNCC1
gdb_42207,O=C(C#C)C1=NCCN1
gdb_42208,C#CC(=O)C1=NCCO1
gdb_42209,C1CC=C(C1)C(=O)C#N
gdb_42210,C1C=C(CO1)C(=O)C#N
gdb_42211,C1CNC=C1C(=O)C#N
gdb_42212,O=C(C#N)C1=NCCN1
gdb_42213,C1COC(=N1)C(=O)C#N
gdb_42214,N=C(C#N)N1C2CC1C2
gdb_42215,O=C(C#C)C1C2CC1C2
gdb_42216,O=C(C#C)C1C2CC1O2
gdb_42217,O=C(C#C)C1C2CN1C2
gdb_42218,O=C(C#C)N1C2CC1C2
gdb_42219,O=C(C#N)C1C2CC1C2
gdb_42220,O=C(C#N)C1C2CC1O2
gdb_42221,O=C(C#N)C1C2CN1C2
gdb_42222,O=C(C#N)N1C2CC1C2
gdb_42223,N=C(C#N)N1C2CCC12
gdb_42224,O=C(C#C)C1C2CCC12
gdb_42225,O=C(C#C)C1C2CCN12
gdb_42226,O=C(C#C)C1C2COC12
gdb_42227,O=C(C#C)N1C2CCC12
gdb_42228,O=C(C#N)C1C2CCC12
gdb_42229,O=C(C#N)C1C2CCN12
gdb_42230,O=C(C#N)C1C2COC12
gdb_42231,O=C(C#N)N1C2CCC12
gdb_42232,N=C(C#C)N1CC(=O)C1
gdb_42233,N=C(C#N)N1CC(=O)C1
gdb_42234,N=C1CC(O1)C(=O)C#C
gdb_42235,N=C1CC(O1)C(=O)C#N
gdb_42236,C#CC(=O)C1CC(=O)C1
gdb_42237,O=C(C#C)C1CC(=O)N1
gdb_42238,O=C(C#C)C1CC(=O)O1
gdb_42239,C#CC(=O)N1CC(=O)C1
gdb_42240,C1C(CC1=O)C(=O)C#N
gdb_42241,O=C(C#N)C1CC(=O)N1
gdb_42242,O=C(C#N)C1CC(=O)O1
gdb_42243,C1C(=O)CN1C(=O)C#N
gdb_42244,N=C(C#C)N1CC1C#C
gdb_42245,N=C(C#C)N1CC1C#N
gdb_42246,N=C(C#N)N1CC1C#C
gdb_42247,N=C(C#N)N1CC1C#N
gdb_42248,O=C(C#C)C1CC1C#C
gdb_42249,O=C(C#C)C1CC1C#N
gdb_42250,O=C(C#C)C1NC1C#C
gdb_42251,O=C(C#C)C1NC1C#N
gdb_42252,O=C(C#C)C1OC1C#C
gdb_42253,O=C(C#C)C1OC1C#N
gdb_42254,O=C(C#C)N1CC1C#C
gdb_42255,O=C(C#C)N1CC1C#N
gdb_42256,O=C(C#N)C1CC1C#C
gdb_42257,O=C(C#N)C1CC1C#N
gdb_42258,O=C(C#N)C1NC1C#C
gdb_42259,O=C(C#N)C1NC1C#N
gdb_42260,O=C(C#N)C1OC1C#C
gdb_42261,O=C(C#N)C1OC1C#N
gdb_42262,O=C(C#N)N1CC1C#C
gdb_42263,O=C(C#N)N1CC1C#N
gdb_42264,N=C(C#N)N1CC2CC12
gdb_42265,O=C(C#C)C1CC2CC12
gdb_42266,O=C(C#C)C1CC2CN12
gdb_42267,O=C(C#C)C1CC2NC12
gdb_42268,O=C(C#C)C1CC2OC12
gdb_42269,O=C(C#C)C1CN2CC12
gdb_42270,O=C(C#C)C1OC2CC12
gdb_42271,O=C(C#C)N1CC2CC12
gdb_42272,O=C(C#N)C1CC2CC12
gdb_42273,O=C(C#N)C1CC2CN12
gdb_42274,O=C(C#N)C1CC2NC12
gdb_42275,O=C(C#N)C1CC2OC12
gdb_42276,O=C(C#N)C1CN2CC12
gdb_42277,O=C(C#N)C1NC2CC12
gdb_42278,O=C(C#N)C1OC2CC12
gdb_42279,O=C(C#N)N1CC2CC12
gdb_42280,N=C(C#N)N1CC=CC1
gdb_42281,O=C(C#C)C1CC=CC1
gdb_42282,O=C(C#C)C1CN=CO1
gdb_42283,C#CC(=O)N1CC=CC1
gdb_42284,O=C(C#N)C1CC=CC1
gdb_42285,O=C(C#N)C1CN=CO1
gdb_42286,C1C=CCN1C(=O)C#N
gdb_42287,N=C(C#C)N1CCC1=O
gdb_42288,N=C(C#N)N1CCC1=N
gdb_42289,N=C(C#N)N1CCC1=O
gdb_42290,N=C1CCN1C(=O)C#C
gdb_42291,N=C1CCN1C(=O)C#N
gdb_42292,N=C1OCC1C(=O)C#C
gdb_42293,N=C1OCC1C(=O)C#N
gdb_42294,O=C(C#C)C1CNC1=O
gdb_42295,O=C(C#C)C1COC1=O
gdb_42296,C#CC(=O)N1CCC1=O
gdb_42297,C1CN(C1=O)C(=O)C#N
gdb_42298,N=C(C#C)N1CCN=C1
gdb_42299,N=C(C#N)N1CCC=C1
gdb_42300,N=C(C#N)N1CCN=C1
gdb_42301,O=C(C#C)C1CCC=C1
gdb_42302,O=C(C#C)C1COC=N1
gdb_42303,O=C(C#C)C1OCC=C1
gdb_42304,C#CC(=O)N1CCC=C1
gdb_42305,C#CC(=O)N1CCN=C1
gdb_42306,O=C(C#N)C1CCC=C1
gdb_42307,O=C(C#N)C1COC=N1
gdb_42308,O=C(C#N)C1NCC=C1
gdb_42309,O=C(C#N)C1OCC=C1
gdb_42310,C1CN(C=C1)C(=O)C#N
gdb_42311,C1CN(C=N1)C(=O)C#N
gdb_42312,N=C(C#N)N1CCCC1
gdb_42313,C#CC(=O)C1CCCC1
gdb_42314,O=C(C#C)C1CCCO1
gdb_42315,O=C(C#C)C1CCOC1
gdb_42316,O=C(C#C)C1COCO1
gdb_42317,C#CC(=O)C1OCCO1
gdb_42318,C#CC(=O)N1CCCC1
gdb_42319,C1CCC(C1)C(=O)C#N
gdb_42320,O=C(C#N)C1CCCN1
gdb_42321,O=C(C#N)C1CCCO1
gdb_42322,O=C(C#N)C1CCOC1
gdb_42323,O=C(C#N)C1COCO1
gdb_42324,C1COC(O1)C(=O)C#N
gdb_42325,C1CCN(C1)C(=O)C#N
gdb_42326,C#CC#CC(=O)C1CC1
gdb_42327,O=C(C#CC#C)C1CN1
gdb_42328,O=C(C#CC#C)C1CO1
gdb_42329,C#CC#CC(=O)N1CC1
gdb_42330,C1CC1C(=O)C#CC#N
gdb_42331,O=C(C#CC#N)C1CN1
gdb_42332,O=C(C#CC#N)C1CO1
gdb_42333,C1CN1C(=O)C#CC#N
gdb_42334,C1CC(C1)C(=O)C2CC2
gdb_42335,O=C(C1CC1)C1CCO1
gdb_42336,C1CC1C(=O)C2COC2
gdb_42337,C1CN(C1)C(=O)C2CC2
gdb_42338,C1CC(C1)C(=O)N2CC2
gdb_42339,O=C(C1CCO1)N1CC1
gdb_42340,O=C(C1CN1)C1CCC1
gdb_42341,O=C(C1CN1)C1CCO1
gdb_42342,O=C(C1CN1)C1COC1
gdb_42343,O=C(C1CN1)N1CCC1
gdb_42344,O=C(C1CO1)C1CCC1
gdb_42345,O=C(C1CO1)C1CCO1
gdb_42346,O=C(C1CO1)C1COC1
gdb_42347,O=C(C1CO1)N1CCC1
gdb_42348,C1CN1C(=O)C2COC2
gdb_42349,C1CN(C1)C(=O)N2CC2
gdb_42350,C#CCC(=O)C#CC#C
gdb_42351,C#CCC(=O)C#CC#N
gdb_42352,C#CC#CC(=O)CC#N
gdb_42353,C(C#N)C(=O)C#CC#N
gdb_42354,C#CCC(=O)C(=O)C#C
gdb_42355,C#CCC(=O)C(=O)C#N
gdb_42356,C#CC(=O)C(=O)CC#N
gdb_42357,C#CCC(=O)C1CCC1
gdb_42358,O=C(CC#C)C1CCO1
gdb_42359,C#CCC(=O)C1COC1
gdb_42360,C#CCC(=O)N1CCC1
gdb_42361,C1CC(C1)C(=O)CC#N
gdb_42362,O=C(CC#N)C1CCO1
